EMPRESA_ID,EMPRESA_NOMBRE,EMPRESA_CATEGORIA,EMPRESA_PAIS,EMPRESA_WEB,EMPRESA_EMAIL,PERFIL_ID,USERNAME,PLATAFORMA,FECHA_CREACION_PERFIL,ACTIVO,SEMANA_SNAPSHOT,SEGUIDORES,ALCANCE_SEMANAL,IMPRESIONES_SEMANALES,VISITAS_PERFIL,CREATED_AT,UPDATED_AT
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-09-02,263559,39576,67864,5132,2024-09-02 03:18:18.908,2024-09-09 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-09-09,264241,68962,151408,12868,2024-09-09 04:22:03.314,2024-09-16 06:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-09-09,264241,68962,151408,12868,2024-09-09 04:22:03.314,2024-09-16 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-09-16,265217,96335,278440,14362,2024-09-16 00:26:30.287,2024-09-23 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-09-23,265462,21808,41806,6301,2024-09-23 06:15:43.078,2024-09-30 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-09-30,265907,95836,148634,11209,2024-09-30 01:57:42.406,2024-10-07 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-10-07,266440,38584,66475,5411,2024-10-07 00:55:27.764,2024-10-14 04:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-10-14,267323,28963,77137,14495,2024-10-14 03:28:59.398,2024-10-21 06:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-10-21,267328,28469,39863,20987,2024-10-21 03:11:13.607,2024-10-28 01:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-10-28,269470,96323,287356,5967,2024-10-28 02:50:47.238,2024-11-04 01:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-11-04,271812,67809,95804,7282,2024-11-04 00:28:10.462,2024-11-11 06:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-11-11,272414,95296,196709,13571,2024-11-11 06:23:13.673,2024-11-18 04:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-11-18,272919,108942,135772,12341,2024-11-18 01:14:22.720,2024-11-25 04:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram ,2024-02-21,true,2024-11-25,274191,103896,182375,17036,2024-11-25 06:33:06.518,2024-12-02 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,instagram,2024-02-21,true,2024-12-02,274358,83374,156719,19354,2024-12-02 03:59:53.663,2024-12-09 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,INSTAGRAM,2024-02-21,true,2024-12-09,276069,71557,176037,3475,2024-12-09 02:26:47.953,2024-12-16 01:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-12-16,276443,44630,64705,21940,2024-12-16 00:31:54.281,2024-12-23 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram ,2024-02-21,true,2024-12-23,278686,66716,174833,21558,2024-12-23 03:17:30.047,2024-12-30 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00112,@oalegre,Instagram,2024-02-21,true,2024-12-30,280913,67924,98749,3530,2024-12-30 03:09:39.620,
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TK,2023-05-11,true,2024-07-01,292332,31388,90290,16169,2024-07-01 01:59:20.876,2024-07-08 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-07-08,294216,109176,144321,23120,2024-07-08 03:38:22.995,2024-07-15 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-07-15,295241,82931,203641,7361,2024-07-15 05:00:09.881,2024-07-22 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-07-15,295241,82931,203641,7361,2024-07-15 05:00:09.881,2024-07-22 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-07-22,296898,74572,178088,15455,2024-07-22 04:01:32.900,2024-07-29 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-07-29,298109,76113,174256,18209,2024-07-29 03:31:26.749,2024-08-05 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-08-05,299585,92789,257418,14125,2024-08-05 05:13:37.635,2024-08-12 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-08-12,300748,47379,96767,22317,2024-08-12 00:34:50.208,2024-08-19 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-08-19,301124,84962,160020,20684,2024-08-19 01:48:58.776,2024-08-26 06:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-08-26,302879,52144,136362,16453,2024-08-26 02:17:49.840,2024-09-02 01:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-09-02,304998,50568,135589,18480,2024-09-02 03:10:28.482,2024-09-09 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-09-09,305730,75223,191748,18610,2024-09-09 05:06:06.969,2024-09-16 04:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-09-16,306619,60329,158520,21217,2024-09-16 00:57:25.012,2024-09-23 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-09-23,308918,113596,263326,15255,2024-09-23 05:32:24.874,2024-09-30 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-09-30,311013,118985,263519,4258,2024-09-30 00:34:53.973,2024-10-07 01:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-10-07,311080,52843,131372,23609,2024-10-07 02:06:18.531,2024-10-14 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-10-14,311063,92543,144652,23613,2024-10-14 05:35:36.044,2024-10-21 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-10-21,312542,97432,120735,4428,2024-10-21 02:08:49.383,2024-10-28 04:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-10-28,314282,73526,113225,6309,2024-10-28 01:27:12.142,2024-11-04 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,,P00113,@linacobo,TikTok,2023-05-11,true,2024-11-04,314150,47247,117239,16621,2024-11-04 03:40:36.550,2024-11-11 01:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-11-11,314797,22477,59954,9579,2024-11-11 01:09:37.055,2024-11-18 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-11-18,314562,85139,242855,5064,2024-11-18 03:22:17.247,2024-11-25 04:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-11-25,315963,69490,205523,23768,2024-11-25 03:26:31.493,2024-12-02 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-12-02,317125,54547,97938,22831,2024-12-02 02:07:57.670,2024-12-09 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-12-09,317279,27843,35943,11652,2024-12-09 01:32:08.860,2024-12-16 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-12-16,318000,36890,107097,5010,2024-12-16 02:55:26.859,2024-12-23 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-12-23,319602,18534,34801,3584,2024-12-23 01:36:50.647,2024-12-30 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00113,@linacobo,TikTok,2023-05-11,true,2024-12-30,320518,50320,106310,13009,2024-12-30 01:33:53.392,
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-07-01,147445,14380,35303,10095,2024-07-01 03:43:06.554,2024-07-08 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-07-08,148557,16148,20353,3865,2024-07-08 05:43:38.866,2024-07-15 06:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-07-15,148997,35454,76413,9484,2024-07-15 03:41:55.455,2024-07-22 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-07-22,150164,57527,108804,9124,2024-07-22 03:48:56.677,2024-07-29 01:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-07-29,151064,60342,119393,9626,2024-07-29 01:40:37.919,2024-08-05 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-08-05,152919,27753,60196,5064,2024-08-05 02:58:17.194,2024-08-12 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-08-12,152803,14321,34839,5547,2024-08-12 06:22:10.016,2024-08-19 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-08-19,152685,47334,134128,8983,2024-08-19 01:01:24.408,2024-08-26 04:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-08-26,153490,45336,88951,8764,2024-08-26 00:43:52.285,2024-09-02 06:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-09-02,153549,28386,47766,6710,2024-09-02 05:32:16.281,2024-09-09 01:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,Youtube,2024-05-02,true,2024-09-09,153763,48604,124328,6810,2024-09-09 05:43:38.955,2024-09-16 06:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-09-16,154931,48020,67115,5075,2024-09-16 05:40:52.171,2024-09-23 01:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-09-23,156947,21004,60525,4195,2024-09-23 02:08:01.960,2024-09-30 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-09-30,156940,19881,44863,6132,2024-09-30 01:15:24.415,2024-10-07 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-10-07,156915,40438,54459,3165,2024-10-07 05:08:33.425,2024-10-14 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-10-14,158989,34998,61159,6951,2024-10-14 05:01:15.584,2024-10-21 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-10-21,158928,27276,57017,2156,2024-10-21 04:38:02.153,2024-10-28 02:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,Youtube,2024-05-02,true,2024-10-28,160356,22073,35826,12169,2024-10-28 01:04:54.239,2024-11-04 04:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-11-04,162537,13273,35649,11435,2024-11-04 02:26:30.818,2024-11-11 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-11-11,162255,31967,46986,3810,2024-11-11 02:49:18.700,2024-11-18 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-11-18,163140,17646,40486,5164,2024-11-18 01:10:30.876,2024-11-25 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-11-25,163672,9241,23604,5171,2024-11-25 03:50:24.684,2024-12-02 03:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-12-02,164311,53477,144938,2573,2024-12-02 04:01:11.026,2024-12-09 04:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YT,2024-05-02,true,2024-12-09,165769,58007,139836,10010,2024-12-09 02:37:55.864,2024-12-16 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-12-16,165731,49480,67737,12447,2024-12-16 03:05:32.609,2024-12-23 05:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-12-23,167007,31336,59729,10087,2024-12-23 04:10:19.984,2024-12-30 04:00:00.000
E0057,Higueras & Asociados S.C.P,Tecnología,España,https://www.tecnologias.org,info@tecnologias.org,P00114,@osoriojose-angel,YouTube,2024-05-02,true,2024-12-30,167853,28149,43532,13160,2024-12-30 02:59:47.188,
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-07-01,284542,48589,118522,16116,2024-07-01 00:50:36.442,2024-07-08 04:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram ,2024-03-03,true,2024-07-08,285593,55717,150148,14491,2024-07-08 02:51:12.809,2024-07-15 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-07-15,287161,93726,133694,20120,2024-07-15 02:32:14.406,2024-07-22 06:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-07-22,287516,94812,216067,13045,2024-07-22 03:55:49.946,2024-07-29 03:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-07-29,289250,56339,125851,7875,2024-07-29 04:45:24.122,2024-08-05 05:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-08-05,290534,25561,56783,9571,2024-08-05 02:31:36.636,2024-08-12 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-08-12,291313,73743,127848,16594,2024-08-12 04:43:11.433,2024-08-19 04:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,INSTAGRAM,2024-03-03,true,2024-08-19,291986,108471,234828,11850,2024-08-19 03:46:05.466,2024-08-26 03:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-08-26,294120,50393,96779,12074,2024-08-26 02:03:19.332,2024-09-02 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram ,2024-03-03,true,2024-09-02,296241,93261,176311,3278,2024-09-02 01:28:09.580,2024-09-09 05:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-09-09,298690,38951,49148,14090,2024-09-09 04:11:17.183,2024-09-16 03:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-09-16,299269,72633,158952,22757,2024-09-16 01:41:36.140,2024-09-23 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-09-23,299040,35815,71588,9170,2024-09-23 01:43:16.981,2024-09-30 06:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-09-30,301316,88521,161596,16920,2024-09-30 02:44:52.667,2024-10-07 03:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-10-07,302083,56454,113532,15730,2024-10-07 00:42:08.776,2024-10-14 02:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-10-14,304034,84774,177285,23618,2024-10-14 04:21:40.802,2024-10-21 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-10-21,305087,37928,51966,23715,2024-10-21 05:13:12.741,2024-10-28 03:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-10-28,304920,75389,160444,9577,2024-10-28 05:51:47.102,2024-11-04 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-11-04,304724,22738,51020,4233,2024-11-04 05:22:05.381,2024-11-11 02:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-11-11,305373,82689,207651,9104,2024-11-11 05:48:28.726,2024-11-18 03:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-11-18,305935,26787,57753,23325,2024-11-18 02:20:03.602,2024-11-25 02:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-11-25,308339,73861,122285,20198,2024-11-25 01:40:14.213,2024-12-02 04:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-12-02,310501,48152,122613,15664,2024-12-02 01:33:50.766,2024-12-09 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-12-09,312616,19608,47644,19764,2024-12-09 01:23:08.367,2024-12-16 03:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-12-09,312616,19608,47644,19764,2024-12-09 01:23:08.367,2024-12-16 05:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-12-16,314907,58426,87497,19194,2024-12-16 03:46:41.795,2024-12-23 05:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram,2024-03-03,true,2024-12-23,315477,78068,208643,13542,2024-12-23 01:45:38.357,2024-12-30 02:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00115,@gracianaboada,Instagram ,2024-03-03,true,2024-12-30,316845,42326,103404,15776,2024-12-30 01:50:24.952,
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-07-01,103805,37069,75971,3568,2024-07-01 01:55:55.264,2024-07-08 03:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-07-08,105591,20615,37395,7184,2024-07-08 02:52:50.631,2024-07-15 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-07-15,107776,10472,13195,2795,2024-07-15 06:03:10.893,2024-07-22 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-07-22,110032,34477,52896,6334,2024-07-22 00:29:17.953,2024-07-29 05:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-07-29,112177,24146,69344,4090,2024-07-29 02:54:55.413,2024-08-05 06:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-08-05,112936,33237,45552,7019,2024-08-05 02:20:35.499,2024-08-12 05:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-08-12,114758,27099,80472,3743,2024-08-12 04:57:56.115,2024-08-19 06:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-08-19,114884,36379,50401,2051,2024-08-19 04:52:59.752,2024-08-26 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-08-26,115758,35608,74420,1458,2024-08-26 02:51:34.623,2024-09-02 02:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-09-02,116316,46220,126969,2981,2024-09-02 03:17:39.646,2024-09-09 03:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-09-09,118578,18346,46635,4041,2024-09-09 01:27:12.710,2024-09-16 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-09-16,119750,11788,30469,4986,2024-09-16 02:20:43.883,2024-09-23 05:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-09-23,120237,28543,34639,6587,2024-09-23 05:46:12.284,2024-09-30 01:00:00.000
E0058,Espada y asociados S.A.T.,Retail,España,https://www.jose.es,info@jose.es,P00116,@borja88,TikTok,2024-02-11,true,2024-09-30,122661,28686,69107,7862,2024-09-30 04:58:05.131,2024-10-07 04:00:00.000
